,y_real,y_pred
1000,61.49096101,59.0146031
1001,39.34920512,45.5223987
1002,65.10209955,61.47345406
1003,13.78705059,19.06104209
1004,29.00808422,38.85407399
1005,98.38847436,81.09240387
1006,40.11495553,45.74427851
1007,38.49165142,44.27966493
1008,95.74610114,79.66492119
1009,48.6069007,51.16204951
1010,96.36204972,80.11072825
1011,49.11293599,51.57714779
1012,15.73376826,24.93749626
1013,39.4388367,45.54986458
1014,97.62119998,81.05462034
1015,52.56630796,52.57187563
1016,64.24874706,60.50227238
1017,83.37028144,72.14667079
1018,68.81355012,63.39135587
1019,59.70762767,58.28950928
1020,51.04289328,52.8065552
1021,60.59627503,58.15454406
1022,28.53166596,38.87080431
1023,10.80534417,7.00448287
1024,21.4001625,34.26058368
1025,80.0924067,70.46906461
1026,27.61106948,38.11086669
1027,18.10398355,18.69859225
1028,26.08144011,37.40553515
1029,67.27398441,61.64387193
1030,69.38342594,64.21833289
1031,52.97025263,53.68717017
1032,41.68013192,47.18068086
1033,52.68323472,53.86624875
1034,72.12264806,66.03619796
1035,36.7700166,43.86832598
1036,48.87611715,51.32397178
1037,51.93667114,53.78847593
1038,30.68882231,40.7863397
1039,85.65059984,74.06240551
1040,19.80610507,13.91761265
1041,12.72580989,19.83980337
1042,52.17456952,53.31156834
1043,85.02159703,73.39846575
1044,56.82815356,56.27138236
1045,28.35320927,38.67360898
1046,39.48253492,44.9820263
1047,80.21707739,70.13855845
1048,86.94029549,74.71626491
1049,31.53870315,40.56489893
1050,81.16695993,70.68190414
1051,23.94272312,35.55262671
1052,82.37558353,71.56039106
1053,78.71217402,69.32428887
1054,60.43949038,58.8692511
1055,48.51994045,50.31347077
1056,90.04287766,76.47409222
1057,29.51551701,39.91327623
1058,32.49643146,41.1219959
1059,31.44957261,41.54663567
1060,83.29659884,73.00237162
1061,84.15435527,72.60322399
1062,24.56944242,36.27147567
1063,24.60388703,36.76484198
1064,43.23233783,47.69646088
1065,56.04558522,55.06537239
1066,40.96403992,46.41393582
1067,90.55121368,76.14921157
1068,72.51652174,65.47793853
1069,11.7066493,15.33027175
1070,50.919787,51.84743539
1071,85.20128758,73.17925642
1072,19.88792575,21.64009605
1073,88.81851793,75.94134584
1074,42.48051558,47.42683796
1075,51.70307649,52.92475136
1076,92.15242986,77.84068215
1077,96.87010365,80.51765978
1078,33.12269912,41.61072688
1079,90.52847597,76.70579552
1080,41.77252347,46.50676368
1081,50.35485514,52.96132213
1082,32.91918821,41.95421028
1083,88.46767708,76.05167646
1084,42.60471354,47.27138198
1085,55.07654547,55.0324357
1086,60.18006524,58.51765908
1087,85.03933459,73.21879104
1088,57.94227881,56.97317925
1089,21.58550016,34.65230914
1090,70.03795569,63.45436847
1091,79.8471974,69.92181808
1092,41.69552032,46.93382884
1093,47.97887224,50.84139545
1094,71.42352645,65.28510727
1095,84.80533794,72.64776807
1096,66.29804046,61.92595999
1097,43.46343887,47.40525971
1098,94.15986774,79.64647141
1099,97.02563877,80.13862294
1100,36.42614468,43.75323039
1101,31.01871686,40.02450741
1102,83.87765261,72.42249175
1103,84.06615981,72.79686219
1104,48.12859079,50.68311042
1105,45.02463348,48.84261373
1106,22.32938928,34.7466139
1107,94.78137554,78.81758241
1108,12.88218712,10.24903099
1109,11.37926499,9.42221552
1110,37.69014685,44.34387821
1111,81.85452553,70.9213741
1112,29.01024657,39.12886343
1113,70.18864219,65.02696879
1114,98.82092164,82.36488478
1115,68.48094406,63.704225
1116,28.99307992,38.95803182
1117,44.93281221,48.60097028
1118,73.39131102,66.60037797
1119,63.21250481,60.38463458
1120,27.15944409,37.58857299
1121,67.54906736,62.63827991
1122,53.5137284,54.64813132
1123,31.87536509,40.30473805
1124,59.45373981,58.06254572
1125,43.81603711,48.02126312
1126,93.84032936,78.64815694
1127,47.22660111,50.2098985
1128,37.65412672,44.1411893
1129,97.88329706,81.20620772
1130,32.00704755,41.34300594
1131,89.98709444,76.11399133
1132,20.50844228,31.10991401
1133,89.88304513,77.26270316
1134,88.13013073,75.22321841
1135,22.3460112,34.85526304
1136,37.01552521,44.50599848
1137,99.60149234,81.99917468
1138,21.46911824,34.41588531
1139,39.88184126,45.73248898
1140,15.75629393,17.18001623
1141,15.91675239,20.74241476
1142,88.12431949,74.4422555
1143,88.12031327,75.17615464
1144,35.18379693,43.19218806
1145,23.60472655,35.97930729
1146,16.32324755,15.23083069
1147,75.26621023,67.44465662
1148,73.54674732,66.23508753
1149,19.61640819,21.62209199
1150,53.21608874,54.14316155
1151,70.51482475,64.72161369
1152,47.14930658,49.87212179
1153,73.99393154,66.39911112
1154,81.50388332,71.29232752
1155,59.45831712,58.02544369
1156,60.500082,57.98463223
1157,62.1904897,59.89070339
1158,97.70686445,80.9121367
1159,51.06526846,52.13618112
1160,56.06435217,55.3017215
1161,40.41318498,46.08193256
1162,43.33979246,47.85823653
1163,81.48281198,71.72487844
1164,94.87563349,79.23077391
1165,99.38523945,82.22632705
1166,37.59361359,44.30331098
1167,34.05799141,42.32187648
1168,54.73906314,55.00531362
1169,81.68165476,71.31166248
1170,76.4394394,68.33624177
1171,53.14326159,53.76322376
1172,29.92079158,39.37889957
1173,28.85661303,38.69912313
1174,22.46389253,34.80503771
1175,31.12601135,40.16775188
1176,71.42732394,64.85968601
1177,99.30360386,82.4690016
1178,37.30585842,44.25121889
1179,64.51481801,61.23143821
1180,98.47476001,81.7408663
1181,56.79350287,56.52409316
1182,73.43695651,66.0969597
1183,20.32902248,32.2618169
1184,73.46063451,66.36322808
1185,45.58176205,48.9776562
1186,81.26573337,71.01786096
1187,93.35153751,78.91865158
1188,38.98223788,45.04155132
1189,24.6753993,36.26565507
1190,32.92037735,40.8897398
1191,32.97920002,42.31439497
1192,57.59288591,56.95717552
1193,99.90623432,82.30148429
1194,34.75233777,42.13602542
1195,29.60700502,39.52869886
1196,58.49166939,56.96560902
1197,14.09963312,19.63247359
1198,25.07541901,36.61125796
1199,29.0302211,39.05114852
1200,28.59774292,38.74664068
1201,42.53871841,47.38975664
1202,93.68372769,79.20816843
1203,99.75898518,82.79061172
1204,24.66520486,36.53983202
1205,41.64195243,46.35361175
1206,20.01166956,29.29419335
1207,70.63669172,64.42689
1208,45.98516876,49.6726665
1209,83.98093179,72.85318982
1210,70.81572982,65.07152173
1211,65.47275374,61.56791326
1212,23.41669793,35.72781004
1213,46.25095601,50.1630588
1214,30.67010745,40.07767908
1215,93.37020222,78.98178651
1216,63.57635907,60.30102889
1217,59.37613865,58.32332795
1218,22.88059172,35.40569026
1219,94.68162714,79.8721383
1220,53.99882168,54.11487772
1221,68.1602506,63.20296953
1222,47.52759702,50.46224962
1223,58.16701603,57.52071343
1224,24.58964729,36.54142334
1225,47.36309072,51.12667384
1226,42.21822717,47.17150166
1227,73.95419284,66.55365634
1228,42.20088265,46.67830735
1229,46.4354336,49.46129668
1230,97.70432074,80.98968551
1231,36.69453409,43.1363721
1232,93.11291471,77.98347409
1233,20.28752498,18.35624162
1234,53.91314306,54.63672085
1235,94.58534367,79.56246641
1236,42.00836687,46.76953342
1237,92.55809084,78.10811135
1238,82.97086923,71.5059282
1239,72.78718609,66.07139743
1240,63.29443056,60.171455
1241,93.87496288,78.0626815
1242,39.13684266,45.16312301
1243,55.04742236,54.76922498
1244,59.5838329,58.34007573
1245,19.54608897,20.51938135
1246,48.33166396,50.8706322
1247,59.90119043,57.95291279
1248,58.72143998,57.39798587
1249,50.96540064,51.87431083
1250,53.55824852,54.22512054
1251,11.1685544,7.00318704
1252,19.75192739,17.25550871
1253,88.91267596,75.49328065
1254,48.20007159,50.75640133
1255,63.9156572,60.81812218
1256,18.43180111,15.01386589
1257,40.01281164,45.37791956
1258,72.21775781,65.1568308
1259,13.13180085,18.37771788
1260,59.44739632,57.86164572
1261,79.83312581,70.45754781
1262,94.1572079,79.5675281
1263,86.89002045,74.31732309
1264,21.68517941,12.8472221
1265,28.89520018,38.83334602
1266,79.62779154,70.81374519
1267,40.07812065,45.83237187
1268,16.03690593,25.39952157
1269,91.37469377,76.52145759
1270,95.09184169,79.81512695
1271,48.02918833,50.77332712
1272,63.33127412,60.45215624
1273,95.73893016,79.5461229
1274,79.96743656,70.09144204
1275,74.88582181,66.6899332
1276,29.36944849,40.03538036
1277,54.41801289,55.10285858
1278,97.11088508,80.34147137
1279,99.88039263,82.64861661
1280,66.77682458,62.81573262
1281,52.4340434,53.5923005
1282,65.52125229,61.03990335
1283,99.50486039,82.26111972
1284,90.18376916,75.61742976
1285,13.86469569,13.12155489
1286,74.41310013,66.57892052
1287,83.46426871,72.94558493
1288,57.28718457,55.49007997
1289,18.81547078,21.14909918
1290,25.81753259,36.96873169
1291,40.35303273,46.44628806
1292,75.3764219,67.93679728
1293,40.19305263,46.31365074
1294,86.76825951,74.64609521
1295,93.73050248,78.76060139
1296,82.1971692,71.85060927
1297,31.26461121,40.73001034
1298,15.634967,15.17198264
1299,33.39652414,41.23225604
1300,49.86671221,51.64220509
1301,31.12185501,40.257297
1302,96.15973467,80.00872763
1303,67.69708934,62.85484789
1304,10.9053354,6.76582695
1305,24.2165615,36.04897757
1306,67.34682483,62.60415382
1307,31.72995289,41.15754258
1308,22.19794124,35.13061209
1309,53.88763618,54.13662918
1310,88.34271608,75.39720844
1311,43.29137985,47.94600359
1312,90.87245898,76.76138264
1313,49.02320109,51.30845416
1314,61.74895084,58.71030158
1315,60.18680674,59.09443464
1316,43.43153815,48.22254538
1317,67.86335743,63.28592507
1318,87.93349616,75.26512181
1319,49.05411826,51.90661386
1320,20.21893376,31.32781635
1321,99.64029617,82.77378773
1322,31.17455001,40.20248508
1323,76.72051873,68.80526264
1324,51.9472817,52.96192468
1325,69.51115966,63.13180706
1326,82.90178245,73.01983917
1327,44.3944789,48.76514471
1328,72.04645706,64.85673507
1329,92.77488116,78.23383878
1330,43.2722681,47.65258897
1331,31.4908529,40.68783324
1332,86.11121796,74.53718543
1333,71.42345779,64.48975919
1334,65.37562645,61.23715578
1335,88.06357306,75.41371804
1336,81.27826419,71.9656321
1337,76.58734457,68.68526518
1338,30.92908202,40.61665886
1339,19.06688195,22.72057725
1340,12.34237987,9.72673021
1341,67.69556112,63.1995947
1342,65.54343282,61.53984258
1343,34.82226044,42.53688973
1344,84.91284016,73.25015651
1345,79.1688368,70.0079986
1346,16.25041207,21.43072313
1347,52.49395354,53.464482
1348,26.68343399,37.594657
1349,64.79008054,60.63101976
1350,68.4935388,63.17153895
1351,52.28805266,53.96973028
1352,27.42209188,38.77028071
1353,76.77024857,68.90459437
1354,87.96038909,74.48736985
1355,76.55889176,68.00472975
1356,98.56470912,81.79346314
1357,72.59049235,65.22904655
1358,61.00717073,59.34833757
1359,49.28744175,51.67211681
1360,83.07524283,72.33436096
1361,33.02306063,42.08556554
1362,47.466249,50.20790627
1363,75.64670182,67.30479534
1364,83.58056392,72.59682914
1365,31.87523904,40.45515759
1366,23.01240027,35.49709984
1367,23.07947866,35.78797982
1368,53.37670788,53.84035582
1369,49.14450729,51.41288122
1370,90.99212332,76.7698661
1371,51.22087022,52.52509219
1372,53.78339502,53.81893213
1373,48.31519245,50.71814942
1374,99.08112292,81.50759795
1375,88.61654362,76.31063832
1376,81.56586767,71.42781579
1377,35.94958402,43.11775222
1378,43.74545889,48.07836545
1379,38.96059229,44.75954081
1380,60.54632032,58.61740891
1381,73.13440114,65.79249248
1382,34.39113917,42.19973735
1383,77.97867879,68.8956801
1384,85.22357383,72.83655561
1385,13.06579161,13.6369354
1386,71.07608313,64.23917119
1387,81.08880583,71.46714533
1388,55.89354974,55.30439901
1389,17.98773117,26.30872275
1390,29.30328776,39.41814331
1391,77.38664291,68.52531603
1392,41.08615824,46.67232731
1393,14.10031006,14.57366671
1394,89.55630244,75.99575188
1395,86.48400011,74.56164666
1396,77.77966763,69.19955444
1397,26.1321229,36.98952088
1398,97.608373,80.77641714
1399,63.76534271,61.02018061
1400,79.05928779,69.05701706
1401,96.01809009,80.2207098
1402,28.99877369,39.12399455
1403,25.87135456,37.18663815
1404,69.32974908,64.12488863
1405,75.99839594,67.94610614
1406,60.11169138,58.53128206
1407,65.47590523,61.46465726
1408,25.84403174,37.38191857
1409,61.44425157,58.83455806
1410,95.17511274,79.14156575
1411,91.89660918,77.76842315
1412,70.92278655,65.13006431
1413,62.63112148,59.63277107
1414,16.90206039,18.9446056
1415,99.99896776,82.68544383
1416,55.50251933,54.87318896
1417,24.82862942,36.58269194
1418,12.06845223,13.1896943
1419,91.94892569,77.74102379
1420,24.55890962,36.05721292
1421,56.93595855,55.82341205
1422,95.76396014,80.18798517
1423,56.75077506,56.50272974
1424,27.68658927,38.00055838
1425,45.31655345,49.33186663
1426,47.14957465,49.8760685
1427,31.42934784,40.6829634
1428,32.10792232,40.69005046
1429,35.94333532,43.01893372
1430,96.03305191,80.7278639
1431,86.33139875,74.06603685
1432,62.87108604,59.82922831
1433,93.74882592,78.60709153
1434,79.11568011,69.29646261
1435,45.56206671,49.18845788
1436,68.61348175,63.50105019
1437,39.26926366,44.69289577
1438,13.74379342,11.68564767
1439,24.83362335,37.10179872
1440,98.41262393,82.36128868
1441,38.60479272,44.59893795
1442,28.82268156,39.25011249
1443,40.72121129,46.13255898
1444,37.55071037,43.89137984
1445,47.05118192,49.99190179
1446,38.64129125,44.83271534
1447,29.29640337,39.22426927
1448,33.94651883,42.57592649
1449,88.69064259,75.32562799
1450,53.13986681,53.67334304
1451,32.2253106,41.19218768
1452,96.3840232,80.3948575
1453,54.34173051,54.42698625
1454,32.09267182,41.48713426
1455,65.23917495,61.57913731
1456,76.06454295,67.81242634
1457,73.22578126,66.63804939
1458,57.48628113,56.62993493
1459,73.54864942,65.80619168
1460,46.97259712,50.70309649
1461,57.13519249,56.47960754
1462,64.52381478,60.79982981
1463,49.54393417,51.99637448
1464,14.11158725,21.01373518
1465,16.17192409,12.9386519
1466,98.3290853,81.84808786
1467,72.99978194,66.74193336
1468,81.67700184,70.88666169
1469,34.83782883,42.20582519
1470,84.05787444,72.58290953
1471,20.12668362,32.23311724
1472,89.98598835,76.6891178
1473,29.79358735,39.7954858
1474,69.79293145,64.06325041
1475,67.29539137,62.42031686
1476,53.12172962,54.31229722
1477,32.723271,41.20249452
1478,25.51675627,36.44696301
1479,68.01444985,63.09617244
1480,81.14602429,70.39520558
1481,19.5044978,11.60822135
1482,16.99163964,19.27866624
1483,83.83725846,73.19823566
1484,34.93147508,42.74514094
1485,37.76629376,43.97600146
1486,37.84620647,44.79775888
1487,55.53882022,54.81193786
1488,90.72351671,76.75462595
1489,66.73503887,62.04297821
1490,15.49356412,12.73604299
1491,22.07703168,34.76779591
1492,74.70762693,67.16273747
1493,34.80646006,42.66082272
1494,38.65949015,43.98049446
1495,84.80416241,72.95862719
1496,69.34743329,64.0925824
1497,93.70371457,78.61990929
1498,60.42910198,58.66481315
1499,46.14288154,49.74737506
1500,24.82323243,36.51428137
1501,40.58900282,46.65125006
1502,26.34540447,37.38344932
1503,29.49385576,39.15482962
1504,62.97543024,60.30850529
1505,98.4121957,81.1473842
1506,10.00888781,15.13780531
1507,18.92470752,14.27642927
1508,63.58890672,60.31433931
1509,74.48573261,66.4810122
1510,88.24752028,75.14820114
1511,78.61444165,70.11466326
1512,15.89477531,13.87100987
1513,99.77804825,81.87964164
1514,63.29980024,60.21661636
1515,53.53652374,54.39839578
1516,52.20674224,53.98344896
1517,24.69824845,36.21863654
1518,40.43886181,45.45718782
1519,56.26279704,55.57258074
1520,78.49591258,68.62984527
1521,59.34826147,57.4052398
1522,31.93931887,41.83551784
1523,26.44081196,37.27169239
1524,27.30146023,38.0214901
1525,34.2440178,41.77217047
1526,27.50927834,37.87828008
1527,29.97521899,39.44219196
1528,69.90285911,64.39322192
1529,52.4349914,53.25038809
1530,13.92637259,10.80288074
1531,65.21908163,61.43245983
1532,29.66914822,39.53345361
1533,82.92145521,72.52891712
1534,31.04786016,40.63417136
1535,96.73701226,80.66329329
1536,63.49943626,59.7816295
1537,50.63981133,52.72368105
1538,99.03480927,82.16803787
1539,72.19923965,65.44957792
1540,52.71941528,54.53889688
1541,85.67050837,74.00378065
1542,72.11726034,65.45931976
1543,64.22239188,61.16717217
1544,58.65533093,57.09238947
1545,42.736301,47.30393191
1546,38.2302028,44.67675225
1547,47.28333405,50.09252879
1548,55.20362054,54.96904936
1549,20.44311954,18.91066108
1550,31.60840332,41.50974253
1551,31.94874193,41.60144406
1552,91.33600871,77.17953012
1553,97.59555963,80.88603985
1554,85.2545842,73.92858826
1555,65.87963385,62.44089335
1556,28.65736397,38.99567339
1557,25.16657771,36.53995476
1558,44.06209062,48.13678418
1559,21.90037547,34.60213725
1560,91.35196995,77.41248185
1561,97.86768274,81.93965731
1562,37.29987623,44.42975661
1563,79.23174715,69.18378826
1564,53.17035034,53.13491911
1565,41.63588358,46.53772166
1566,15.19134143,23.2937623
1567,85.05339881,73.57230916
1568,36.8459762,43.92242261
1569,18.64208018,29.20960737
1570,60.85283313,58.3239086
1571,55.11952672,55.21474386
1572,38.58310601,44.26371261
1573,13.11005251,17.03111405
1574,84.45197991,73.00512021
1575,79.21270291,69.57675093
1576,62.09531444,59.21746855
1577,89.87684301,76.40250549
1578,43.748089,48.32128251
1579,41.59182171,47.33635615
1580,85.80511548,74.31896119
1581,96.92001442,81.01532692
1582,65.93917621,60.95241508
1583,76.91342863,68.2407434
1584,65.00469061,60.86806019
1585,73.49318428,66.65264247
1586,75.23426961,67.73601865
1587,82.31040369,71.32848589
1588,59.91545729,57.63045851
1589,99.16215994,82.09754586
1590,88.19407774,75.38540413
1591,18.57155979,24.10040472
1592,79.727303,69.39446936
1593,35.32626001,42.76129133
1594,59.56457732,57.95515712
1595,38.66569659,44.99952971
1596,90.20198382,76.97406951
1597,96.87761155,80.12409248
1598,33.08508363,40.8559976
1599,25.59258904,36.83668762
1600,97.04426053,80.49669607
1601,69.33397317,63.76967037
1602,60.63740362,58.94978649
1603,15.01149966,23.78880508
1604,19.00383254,29.33199931
1605,83.43814059,72.65357629
1606,29.51448888,39.22341994
1607,46.13181596,49.55321154
1608,30.75842275,39.58762674
1609,45.52508305,49.24931601
1610,99.75022702,82.51085863
1611,37.40783973,43.52151185
1612,67.93353802,62.18407745
1613,93.10151607,78.31918182
1614,98.09053724,82.55036362
1615,82.89777359,72.605476
1616,93.88416873,78.87671282
1617,23.61114892,35.69404779
1618,57.40878099,56.93148499
1619,41.78358403,47.26187075
1620,84.76333343,74.15290954
1621,39.38906147,45.34886328
1622,28.26941624,38.73809181
1623,87.14988666,75.37267345
1624,88.82918148,75.7125439
1625,32.18217741,41.16512035
1626,50.81110185,52.32119257
1627,26.65665698,37.34976179
1628,63.57456264,60.15168514
1629,39.67092435,45.15744826
1630,68.16498384,63.41434558
1631,53.76146807,54.42855142
1632,75.23224215,67.82120633
1633,28.50259154,38.61773868
1634,73.60947424,65.88832949
1635,20.05115477,31.94817372
1636,42.08400111,46.74760859
1637,55.87636549,55.10932123
1638,70.55891719,64.60191041
1639,38.54773515,44.42236216
1640,20.73571735,32.42198779
1641,32.21037409,41.20237034
1642,77.60372063,68.3003702
1643,13.16920164,12.51969319
1644,76.22633682,67.52987992
1645,76.29016224,68.37409747
1646,11.24805348,10.92128393
1647,35.52118753,43.41294257
1648,27.09868689,37.83536617
1649,17.70336995,12.05769754
1650,79.93990741,70.42098652
1651,11.00442521,16.56209034
1652,32.00494235,40.96287917
1653,19.08574561,12.60158007
1654,45.58876598,49.11845339
1655,12.00235746,15.52082609
1656,72.66705301,66.93930647
1657,67.17427391,62.79875282
1658,48.25575699,51.18902527
1659,34.77628645,43.09471703
1660,29.69764048,39.51598534
1661,86.05464384,73.88187401
1662,26.72469574,37.53770353
1663,32.02384494,41.1728522
1664,78.03956665,68.76113814
1665,98.67461239,81.21104623
1666,16.95779052,12.6327469
1667,55.1370025,55.06647049
1668,13.71687128,15.12290275
1669,17.04413221,22.15132161
1670,30.90145608,40.1602183
1671,76.39742778,68.15619879
1672,83.3900105,72.97900388
1673,37.60615154,44.32197794
1674,31.81647582,40.15053146
1675,81.63494884,71.11017476
1676,88.25312291,75.46374472
1677,21.1859063,19.88225621
1678,37.13332017,43.30508893
1679,80.56129624,70.53119276
1680,92.38186164,78.79641974
1681,99.93214169,82.88896283
1682,99.22852494,81.85280428
1683,94.21546122,78.34192436
1684,22.69967923,34.99976464
1685,50.88809135,52.56008778
1686,29.28149136,39.32434402
1687,75.74484206,67.1936976
1688,98.51068533,81.59126102
1689,32.54626177,40.38276647
1690,23.64487008,35.53100884
1691,90.13442341,76.64934423
1692,60.94497715,59.18196675
1693,21.90644304,35.06467603
1694,32.0744496,41.10352856
1695,24.77352067,36.53079645
1696,98.34942204,81.87084939
1697,30.82254245,40.16970836
1698,64.0825826,60.13178201
1699,81.21124813,71.44858512
1700,87.23949803,74.68508725
1701,75.60812781,67.8328278
1702,91.99908795,77.49497719
1703,49.04213457,51.84029583
1704,78.84426635,70.00416288
1705,98.08568597,81.3400369
1706,63.91891619,60.39654129
1707,81.05568596,70.43634998
1708,31.54706564,40.91892479
1709,88.85240218,75.75657957
1710,26.20434624,37.35059004
1711,61.73782207,59.38259912
1712,75.87981225,67.75982398
1713,28.49235476,38.93992347
1714,59.86949884,58.0065738
1715,90.54316252,77.69555476
1716,91.5095208,76.92506125
1717,76.87843501,68.32495913
1718,18.11321319,13.9518044
1719,94.50993243,79.43369138
1720,87.9087618,75.03528078
1721,67.85986625,62.7071816
1722,69.37591434,64.33917847
1723,63.70544763,60.62759421
1724,79.67871226,69.90021408
1725,98.01022705,81.86793254
1726,41.00811364,46.11735929
1727,13.68487707,13.60500682
1728,65.81380176,61.85695265
1729,49.72475624,51.92155088
1730,34.7914106,42.54858595
1731,62.47297027,58.79520791
1732,29.17898112,38.79335217
1733,75.2993529,67.97365936
1734,34.99857859,43.12180778
1735,35.48388337,43.39394558
1736,96.52704259,80.39926657
1737,79.91063892,70.12691828
1738,12.86401583,11.3118547
1739,82.25403662,72.03126917
1740,68.35097769,63.15914064
1741,39.09285078,45.24330807
1742,47.55576647,50.26409627
1743,95.30835586,78.9421322
1744,29.30573707,38.97030244
1745,87.06618856,74.43190155
1746,47.91845598,50.02356796
1747,40.01375159,45.73294638
1748,92.22251054,77.81030088
1749,68.46782261,63.20134577
1750,95.13488489,78.89642411
1751,31.23728766,39.74242877
1752,51.80817852,52.95690566
1753,32.83076799,41.61447481
1754,68.61250773,62.88867079
1755,57.7128105,57.14836597
1756,80.13164457,70.80402213
1757,82.43609749,72.25611941
1758,96.21284074,80.93874601
1759,67.34605406,62.76724148
1760,83.71240089,72.7303562
1761,65.38086518,61.59214743
1762,53.29170572,53.42620327
1763,72.35755247,65.97289309
1764,98.11674776,81.21420886
1765,87.52492817,74.38642675
1766,90.37807338,76.38319192
1767,65.69067484,61.44364153
1768,73.20938731,66.35191675
1769,91.49814303,77.74612585
1770,60.83663556,58.90659652
1771,60.48375077,58.48391599
1772,89.65086717,76.20457914
1773,89.78485884,76.73973891
1774,97.06857622,80.94012194
1775,12.51541433,9.50971204
1776,29.10284186,39.26567272
1777,68.8016757,62.84416181
1778,16.19123251,13.53087114
1779,38.72846602,45.44267936
1780,85.43798996,73.893938
1781,26.27286983,37.12522855
1782,72.73634246,65.49801149
1783,99.56199747,82.21201627
1784,12.08964827,8.71507905
1785,85.91131323,74.70655445
1786,25.95500785,37.45372925
1787,62.71870866,59.82365112
1788,51.49528238,52.47004693
1789,28.18326492,38.6531766
1790,45.17679528,48.55313576
1791,19.13831796,12.15064734
1792,98.70464602,82.42164315
1793,38.12687443,44.65337611
1794,96.76252422,80.99178979
1795,28.8948531,38.95333086
1796,94.17200257,79.83810637
1797,95.37285704,79.75546951
1798,65.6213987,61.37275881
1799,53.46571198,53.86792538
1800,67.76916626,63.37943323
1801,20.39896458,26.69131777
1802,31.01011477,40.71490914
1803,97.99737759,81.81686631
1804,16.21875265,19.70659812
1805,13.53318272,21.68950124
1806,50.75606108,52.28242414
1807,61.8609619,59.65263012
1808,90.02854868,76.46609216
1809,58.71598732,57.36075601
1810,17.24047764,27.54069204
1811,76.60996585,69.23439419
1812,87.28035684,74.49582907
1813,16.14788426,18.47301794
1814,61.58544737,59.3299831
1815,47.39396005,50.64962201
1816,28.80270732,38.87830328
1817,66.36498362,61.48097072
1818,63.8119151,60.46980535
1819,48.41784443,50.15102703
1820,65.28860277,60.86717316
1821,20.82127943,15.08532771
1822,43.71420774,47.30886516
1823,61.76153875,59.08615971
1824,87.58189029,74.66769434
1825,40.18788874,45.99166037
1826,91.46981366,77.16853943
1827,77.77059604,69.67729322
1828,46.93591676,50.78184561
1829,59.81801013,57.99395601
1830,40.36766628,45.92346511
1831,64.55041575,60.97820404
1832,71.82629407,65.28445813
1833,34.02463584,42.14041192
1834,79.08752631,69.28651739
1835,40.95970466,46.2770826
1836,45.59507338,49.71980965
1837,23.14244945,35.01327194
1838,76.505989,68.06527284
1839,78.92123571,69.5932748
1840,95.80510359,79.90641786
1841,85.39684839,73.79832509
1842,42.84218832,48.09733771
1843,88.00688219,75.40648705
1844,45.65970052,48.98648179
1845,55.76481509,55.40903554
1846,81.59469919,71.44636086
1847,96.42614221,79.90845575
1848,60.85041615,58.49164795
1849,42.00840841,47.10781777
1850,68.43332808,63.04789398
1851,99.84413979,83.29139935
1852,19.76205364,20.46301022
1853,45.83461521,49.22365315
1854,25.26828409,36.86529183
1855,25.29234192,36.84050011
1856,27.94601831,38.70290768
1857,16.96326903,22.9280365
1858,55.24864647,55.34195852
1859,26.13640917,37.00538705
1860,85.21363112,73.51810704
1861,41.22765579,47.30450466
1862,29.64155437,39.1029856
1863,20.25941209,21.21446188
1864,67.40644736,62.20005849
1865,47.14505768,50.01896479
1866,30.93882316,40.51445783
1867,12.36612535,15.47187977
1868,35.76338423,43.41247521
1869,48.80401416,51.05530498
1870,72.35551751,65.34775511
1871,67.25593006,62.482297
1872,43.48350004,47.5669596
1873,26.00855725,37.59480387
1874,79.23225232,69.15191381
1875,31.294814,40.60558895
1876,71.26566178,65.1275915
1877,93.16820749,78.78212217
1878,52.20492096,53.17846996
1879,49.5636833,51.87957257
1880,19.34991483,28.97215861
1881,83.74125342,73.31587941
1882,13.26738768,7.21961233
1883,67.40119339,62.69449206
1884,36.7184364,44.03124906
1885,38.60420445,44.68336892
1886,58.08629777,57.54653916
1887,39.32113871,45.00263594
1888,30.7908674,40.12604138
1889,93.627444,78.16878681
1890,48.90239059,51.3644658
1891,97.4766532,80.87037737
1892,61.84548527,59.01015321
1893,90.71313669,77.39943948
1894,23.96150063,36.84735604
1895,62.36061758,60.36914972
1896,80.36272992,70.11681957
1897,45.73214495,48.76736152
1898,34.95786586,42.91608388
1899,70.38655336,64.48644643
1900,31.00328782,40.16563526
1901,44.33126901,48.50030589
1902,95.83860384,80.20371004
1903,45.93919861,49.10881286
1904,24.37102905,36.11820854
1905,56.8000457,56.1962731
1906,85.80112868,73.71780589
1907,80.08654574,70.98526653
1908,21.46147372,34.04963427
1909,95.87936592,80.26741451
1910,65.99845559,61.52071921
1911,28.10217307,38.55677193
1912,65.0116001,60.59479296
1913,41.6636175,46.22714156
1914,35.40734143,42.19513456
1915,10.06189608,15.11852014
1916,54.73162268,54.98281553
1917,83.65474198,71.69215665
1918,53.97808093,54.22249821
1919,21.92011953,34.57920431
1920,41.31462037,46.34280245
1921,68.78055836,63.12632599
1922,24.29918984,36.55521425
1923,95.23134227,79.52510479
1924,17.84706863,10.62842481
1925,92.57779561,78.74103377
1926,14.96397758,20.31122647
1927,69.14390668,64.17570755
1928,69.91074986,64.07566402
1929,52.03432443,53.64200646
1930,56.72067101,56.19798421
1931,90.33514703,76.80516762
1932,72.10923614,65.14182257
1933,57.08309769,56.59091908
